,make,model,trim,type,price,mileage,src,year,image-type
5843,TOYOTA,CAMRY,SE,sedan,15900,20010,cdnblob.carvana.io/2000258560/post-large/normalized/cropped/2000258560-edc-02.jpg?v=2019.3.12_20.52.36,2016,original
5844,FORD,FUSION,SE,sedan,14900,20498,cdnblob.carvana.io/2000259048/post-large/normalized/cropped/2000259048-edc-02.jpg?v=2019.3.7_18.37.30,2016,original
5845,HYUNDAI,SONATA HYBRID,SE,sedan,19600,15038,cdnblob.carvana.io/2000257225/post-large/normalized/cropped/2000257225-edc-02.jpg?v=2019.3.15_12.40.49,2018,original
5846,NISSAN,ALTIMA,2.5 SL,sedan,15000,40707,cdnblob.carvana.io/2000261693/post-large/normalized/cropped/2000261693-edc-02.jpg?v=2019.3.21_18.57.57,2015,original
5847,MAZDA,MAZDA3,Touring,sedan,15200,45919,cdnblob.carvana.io/2000254643/post-large/normalized/cropped/2000254643-edc-02.jpg?v=2019.3.9_18.23.32,2017,original
5848,CADILLAC,ATS,Premium Luxury,sedan,28800,10401,cdnblob.carvana.io/2000260143/post-large/normalized/cropped/2000260143-edc-02.jpg?v=2019.3.8_19.54.19,2018,original
5849,NISSAN,ALTIMA,2.5 SV,sedan,13800,44375,cdnblob.carvana.io/2000259993/post-large/normalized/cropped/2000259993-edc-02.jpg?v=2019.3.5_21.3.35,2017,original
5850,MERCEDES-BENZ,C-CLASS,C 300,sedan,22800,45000,cdnblob.carvana.io/2000258537/post-large/normalized/cropped/2000258537-edc-02.jpg?v=2019.3.8_2.8.15,2016,original
5851,TOYOTA,CAMRY,LE,sedan,14800,31441,cdnblob.carvana.io/2000258606/post-large/normalized/cropped/2000258606-edc-02.jpg?v=2019.3.14_22.21.31,2016,original
5852,MERCEDES-BENZ,C-CLASS,C 300,sedan,25800,35855,cdnblob.carvana.io/2000258584/post-large/normalized/cropped/2000258584-edc-02.jpg?v=2019.4.11_8.19.4,2016,original
5853,MASERATI,QUATTROPORTE,S Q4,sedan,35600,48804,cdnblob.carvana.io/2000261322/post-large/normalized/cropped/2000261322-edc-02.jpg?v=2019.3.11_19.0.5,2015,original
5854,CHEVROLET,MALIBU,Premier,sedan,19200,26669,cdnblob.carvana.io/2000260742/post-large/normalized/cropped/2000260742-edc-02.jpg?v=2019.3.16_6.27.23,2016,original
5855,BMW,3 SERIES,328i,sedan,19100,54102,cdnblob.carvana.io/2000261225/post-large/normalized/cropped/2000261225-edc-02.jpg?v=2019.3.2_7.40.30,2016,original
5856,HYUNDAI,ELANTRA,Value Edition,sedan,14200,17629,cdnblob.carvana.io/2000256674/post-large/normalized/cropped/2000256674-edc-02.jpg?v=2019.3.5_3.46.24,2016,original
5857,VOLKSWAGEN,JETTA,2.5L SE,sedan,8600,63807,cdnblob.carvana.io/2000260499/post-large/normalized/cropped/2000260499-edc-02.jpg?v=2019.3.8_19.52.22,2012,original
5858,VOLKSWAGEN,JETTA,2.0T GLI SEL,sedan,17800,40855,cdnblob.carvana.io/2000255311/post-large/normalized/cropped/2000255311-edc-02.jpg?v=2019.3.5_8.40.18,2016,original
5859,HONDA,ACCORD,LX,sedan,17500,25129,cdnblob.carvana.io/2000260151/post-large/normalized/cropped/2000260151-edc-02.jpg?v=2019.3.6_19.25.27,2017,original
5860,CHRYSLER,300,300C,sedan,18800,32078,cdnblob.carvana.io/2000256908/post-large/normalized/cropped/2000256908-edc-02.jpg?v=2019.3.2_5.6.27,2017,original
5861,LINCOLN,MKZ,Hybrid,sedan,19800,36947,cdnblob.carvana.io/2000260692/post-large/normalized/cropped/2000260692-edc-02.jpg?v=2019.3.22_23.3.13,2016,original
5862,VOLVO,S90,T5 Momentum,sedan,31400,19140,cdnblob.carvana.io/2000260014/post-large/normalized/cropped/2000260014-edc-02.jpg?v=2019.3.5_2.47.23,2018,original
5863,HYUNDAI,ACCENT,SE,sedan,10800,40471,cdnblob.carvana.io/2000256917/post-large/normalized/cropped/2000256917-edc-02.jpg?v=2019.3.28_0.44.48,2016,original
5864,HYUNDAI,ACCENT,SE,sedan,11100,38302,cdnblob.carvana.io/2000263337/post-large/normalized/cropped/2000263337-edc-02.jpg?v=2019.3.5_6.8.2,2017,original
5865,NISSAN,SENTRA,SV,sedan,12100,43423,cdnblob.carvana.io/2000257768/post-large/normalized/cropped/2000257768-edc-02.jpg?v=2019.3.7_18.0.43,2017,original
5866,NISSAN,SENTRA,SV,sedan,9900,78229,cdnblob.carvana.io/2000262136/post-large/normalized/cropped/2000262136-edc-02.jpg?v=2019.3.21_9.31.55,2016,original
5867,CHEVROLET,MALIBU,LS,sedan,12000,73079,cdnblob.carvana.io/2000258624/post-large/normalized/cropped/2000258624-edc-02.jpg?v=2019.3.19_5.38.3,2015,original
5868,NISSAN,ALTIMA,2.5 SV (2017.5),sedan,14400,42049,cdnblob.carvana.io/2000252956/post-large/normalized/cropped/2000252956-edc-02.jpg?v=2019.2.28_8.33.26,2017,original
5869,NISSAN,ALTIMA,2.5 SV,sedan,14300,44433,cdnblob.carvana.io/2000252919/post-large/normalized/cropped/2000252919-edc-02.jpg?v=2019.3.2_21.35.2,2017,original
5870,NISSAN,ALTIMA,2.5 SV,sedan,16700,17128,cdnblob.carvana.io/2000257132/post-large/normalized/cropped/2000257132-edc-02.jpg?v=2019.3.14_22.23.8,2017,original
5871,NISSAN,ALTIMA,2.5 SV,sedan,14300,44644,cdnblob.carvana.io/2000252907/post-large/normalized/cropped/2000252907-edc-02.jpg?v=2019.3.6_2.55.27,2017,original
5872,NISSAN,SENTRA,SV,sedan,12800,31460,cdnblob.carvana.io/2000257730/post-large/normalized/cropped/2000257730-edc-02.jpg?v=2019.3.2_8.41.17,2017,original
5873,NISSAN,ALTIMA,2.5 SV,sedan,14400,46747,cdnblob.carvana.io/2000252914/post-large/normalized/cropped/2000252914-edc-02.jpg?v=2019.3.7_6.12.59,2017,original
5874,VOLKSWAGEN,JETTA,2.0T GLI SEL,sedan,17900,33845,cdnblob.carvana.io/2000254439/post-large/normalized/cropped/2000254439-edc-02.jpg?v=2019.3.19_18.56.50,2016,original
5875,CHRYSLER,300,300 Touring,sedan,20300,13283,cdnblob.carvana.io/2000260778/post-large/normalized/cropped/2000260778-edc-02.jpg?v=2019.3.30_4.35.26,2018,original
5876,KIA,RIO,LX,sedan,9000,73286,cdnblob.carvana.io/2000257233/post-large/normalized/cropped/2000257233-edc-02.jpg?v=2019.4.2_18.0.52,2016,original
5877,FORD,FOCUS,SEL,sedan,13600,27205,cdnblob.carvana.io/2000257639/post-large/normalized/cropped/2000257639-edc-02.jpg?v=2019.3.29_0.24.26,2017,original
5878,CADILLAC,ATS,2.0L Turbo Performance,sedan,23000,41884,cdnblob.carvana.io/2000259005/post-large/normalized/cropped/2000259005-edc-02.jpg?v=2019.3.6_1.0.19,2016,original
5879,DODGE,DART,SE,sedan,11100,54487,cdnblob.carvana.io/2000257085/post-large/normalized/cropped/2000257085-edc-02.jpg?v=2019.3.15_22.7.2,2016,original
5880,HONDA,ACCORD,Sport,sedan,19700,19415,cdnblob.carvana.io/2000258395/post-large/normalized/cropped/2000258395-edc-02.jpg?v=2019.3.21_13.9.25,2016,original
5881,KIA,K900,Luxury,sedan,22300,35913,cdnblob.carvana.io/2000259677/post-large/normalized/cropped/2000259677-edc-02.jpg?v=2019.3.21_14.43.11,2015,original
5882,HYUNDAI,ACCENT,SE,sedan,10900,39913,cdnblob.carvana.io/2000257718/post-large/normalized/cropped/2000257718-edc-02.jpg?v=2019.3.12_9.4.26,2017,original
5883,MERCEDES-BENZ,C-CLASS,C 300,sedan,20900,31345,cdnblob.carvana.io/2000254168/post-large/normalized/cropped/2000254168-edc-02.jpg?v=2019.3.16_0.18.59,2015,original
5884,HONDA,CIVIC,EX,sedan,13300,60339,cdnblob.carvana.io/2000254293/post-large/normalized/cropped/2000254293-edc-02.jpg?v=2019.4.2_9.9.40,2013,original
5885,FORD,FUSION,SE,sedan,11800,74480,cdnblob.carvana.io/2000256479/post-large/normalized/cropped/2000256479-edc-02.jpg?v=2019.4.10_5.0.3,2014,original
5886,BUICK,REGAL,Regal,sedan,14800,37472,cdnblob.carvana.io/2000255937/post-large/normalized/cropped/2000255937-edc-02.jpg?v=2019.3.13_15.28.53,2016,original
5887,TOYOTA,CAMRY,LE,sedan,15000,34015,cdnblob.carvana.io/2000257494/post-large/normalized/cropped/2000257494-edc-02.jpg?v=2019.3.22_14.36.46,2016,original
5888,NISSAN,VERSA,SV,sedan,10900,41571,cdnblob.carvana.io/2000254678/post-large/normalized/cropped/2000254678-edc-02.jpg?v=2019.3.12_15.35.58,2016,original
5889,TOYOTA,CAMRY,LE,sedan,18300,20915,cdnblob.carvana.io/2000254016/post-large/normalized/cropped/2000254016-edc-02.jpg?v=2019.2.28_15.7.53,2018,original
5890,BUICK,VERANO,Convenience Group,sedan,14600,32235,cdnblob.carvana.io/2000252971/post-large/normalized/cropped/2000252971-edc-02.jpg?v=2019.3.14_17.39.47,2016,original
5891,CHEVROLET,MALIBU LIMITED,LT,sedan,12400,72054,cdnblob.carvana.io/2000259279/post-large/normalized/cropped/2000259279-edc-02.jpg?v=2019.3.15_23.56.46,2016,original
5892,CHEVROLET,IMPALA,LT,sedan,16500,38588,cdnblob.carvana.io/2000255837/post-large/normalized/cropped/2000255837-edc-02.jpg?v=2019.4.5_5.55.49,2017,original
5893,DODGE,CHARGER,R/T,sedan,22900,45003,cdnblob.carvana.io/2000250242/post-large/normalized/cropped/2000250242-edc-02.jpg?v=2019.2.22_19.29.0,2017,original
5894,TOYOTA,CAMRY,SE,sedan,15000,35257,cdnblob.carvana.io/2000251631/post-large/normalized/cropped/2000251631-edc-02.jpg?v=2019.3.12_3.31.33,2016,original
5895,BMW,3 SERIES,328i XDrive,sedan,20900,34877,cdnblob.carvana.io/2000256238/post-large/normalized/cropped/2000256238-edc-02.jpg?v=2019.3.8_9.27.25,2015,original
5896,HYUNDAI,ELANTRA,SEL,sedan,14000,22399,cdnblob.carvana.io/2000246850/post-large/normalized/cropped/2000246850-edc-02.jpg?v=2019.2.21_6.5.17,2018,original
5897,TOYOTA,CAMRY,SE,sedan,15400,26994,cdnblob.carvana.io/2000252599/post-large/normalized/cropped/2000252599-edc-02.jpg?v=2019.3.16_0.44.11,2016,original
5898,CHRYSLER,300,300 Limited,sedan,18900,28352,cdnblob.carvana.io/2000251444/post-large/normalized/cropped/2000251444-edc-02.jpg?v=2019.3.1_5.22.51,2018,original
5899,FORD,FUSION ENERGI,Plug-In Hybrid Titanium,sedan,15400,41417,cdnblob.carvana.io/2000254398/post-large/normalized/cropped/2000254398-edc-02.jpg?v=2019.2.25_22.25.53,2016,original
5900,HONDA,ACCORD,Sport,sedan,19900,28359,cdnblob.carvana.io/2000252392/post-large/normalized/cropped/2000252392-edc-02.jpg?v=2019.2.23_4.43.25,2017,original
5901,TOYOTA,COROLLA,L,sedan,11800,71789,cdnblob.carvana.io/2000252663/post-large/normalized/cropped/2000252663-edc-02.jpg?v=2019.4.10_16.51.37,2016,original
5902,NISSAN,ALTIMA,2.5,sedan,8300,79197,cdnblob.carvana.io/2000252402/post-large/normalized/cropped/2000252402-edc-02.jpg?v=2019.3.22_3.23.3,2011,original
5903,CHEVROLET,MALIBU,LS,sedan,15400,20553,cdnblob.carvana.io/2000252967/post-large/normalized/cropped/2000252967-edc-02.jpg?v=2019.2.26_22.21.13,2018,original
5904,CHEVROLET,SONIC,LT,sedan,11900,41703,cdnblob.carvana.io/2000251312/post-large/normalized/cropped/2000251312-edc-02.jpg?v=2019.3.23_15.39.42,2017,original
5905,BUICK,VERANO,Verano,sedan,14500,15135,cdnblob.carvana.io/2000250403/post-large/normalized/cropped/2000250403-edc-02.jpg?v=2019.2.20_2.7.6,2016,original
5906,TOYOTA,CAMRY,Hybrid LE,sedan,16000,46597,cdnblob.carvana.io/2000251587/post-large/normalized/cropped/2000251587-edc-02.jpg?v=2019.2.19_15.33.13,2016,original
5907,VOLKSWAGEN,CC,R-Line,sedan,14400,23635,cdnblob.carvana.io/2000249773/post-large/normalized/cropped/2000249773-edc-02.jpg?v=2019.2.20_5.4.37,2013,original
5908,VOLKSWAGEN,JETTA,2.0L S,sedan,12200,25702,cdnblob.carvana.io/2000244548/post-large/normalized/cropped/2000244548-edc-02.jpg?v=2019.2.19_17.19.23,2015,original
5909,VOLKSWAGEN,CC,2.0T Sport,sedan,14000,29774,cdnblob.carvana.io/2000249827/post-large/normalized/cropped/2000249827-edc-02.jpg?v=2019.3.9_17.44.47,2014,original
5910,VOLKSWAGEN,CC,Sport,sedan,14300,18771,cdnblob.carvana.io/2000249804/post-large/normalized/cropped/2000249804-edc-02.jpg?v=2019.4.5_4.17.46,2013,original
5911,KIA,OPTIMA,EX,sedan,18300,8330,cdnblob.carvana.io/2000250936/post-large/normalized/cropped/2000250936-edc-02.jpg?v=2019.2.26_19.56.31,2016,original
5912,BUICK,VERANO,Verano,sedan,13500,36554,cdnblob.carvana.io/2000248845/post-large/normalized/cropped/2000248845-edc-02.jpg?v=2019.3.30_1.8.1,2016,original
5913,LINCOLN,MKZ,MKZ,sedan,18800,43402,cdnblob.carvana.io/2000251577/post-large/normalized/cropped/2000251577-edc-02.jpg?v=2019.2.22_12.32.24,2016,original
5914,KIA,OPTIMA,Limited,sedan,16200,74307,cdnblob.carvana.io/2000248046/post-large/normalized/cropped/2000248046-edc-02.jpg?v=2019.3.14_15.25.36,2015,original
5915,NISSAN,MAXIMA,SV,sedan,23600,14853,cdnblob.carvana.io/2000246979/post-large/normalized/cropped/2000246979-edc-02.jpg?v=2019.2.27_5.48.8,2018,original
5916,HYUNDAI,ELANTRA,SE,sedan,11800,36263,cdnblob.carvana.io/2000248112/post-large/normalized/cropped/2000248112-edc-02.jpg?v=2019.2.13_23.34.10,2016,original
5917,HONDA,CIVIC,Natural Gas,sedan,12000,55497,cdnblob.carvana.io/2000247252/post-large/normalized/cropped/2000247252-edc-02.jpg?v=2019.2.15_6.30.23,2014,original
5918,TOYOTA,COROLLA,LE,sedan,15600,14423,cdnblob.carvana.io/2000241895/post-large/normalized/cropped/2000241895-edc-02.jpg?v=2019.2.14_0.52.56,2018,original
5919,FORD,FOCUS,SE,sedan,11900,35768,cdnblob.carvana.io/2000247292/post-large/normalized/cropped/2000247292-edc-02.jpg?v=2019.4.9_7.43.25,2016,original
5920,BMW,5 SERIES,550i,sedan,34800,31553,cdnblob.carvana.io/2000240679/post-large/normalized/cropped/2000240679-edc-02.jpg?v=2019.3.28_19.53.57,2015,original
5921,FORD,FUSION,Titanium Hybrid,sedan,15300,39251,cdnblob.carvana.io/2000246276/post-large/normalized/cropped/2000246276-edc-02.jpg?v=2019.2.28_7.57.7,2015,original
5922,CHEVROLET,IMPALA,Premier,sedan,22300,23315,cdnblob.carvana.io/2000240762/post-large/normalized/cropped/2000240762-edc-02.jpg?v=2019.3.20_23.32.21,2018,original
5923,CHEVROLET,IMPALA,LT,sedan,18400,27509,cdnblob.carvana.io/2000240748/post-large/normalized/cropped/2000240748-edc-02.jpg?v=2019.2.16_5.24.59,2018,original
5924,NISSAN,MAXIMA,SV,sedan,18600,35317,cdnblob.carvana.io/2000244847/post-large/normalized/cropped/2000244847-edc-02.jpg?v=2019.2.26_1.28.33,2017,original
5925,KIA,OPTIMA,EX,sedan,15000,43042,cdnblob.carvana.io/2000246052/post-large/normalized/cropped/2000246052-edc-02.jpg?v=2019.2.15_21.55.10,2016,original
5926,SUBARU,LEGACY,2.5i,sedan,17500,22705,cdnblob.carvana.io/2000245876/post-large/normalized/cropped/2000245876-edc-02.jpg?v=2019.2.15_9.7.39,2016,original
5927,CHEVROLET,MALIBU,LT,sedan,16200,22142,cdnblob.carvana.io/2000244801/post-large/normalized/cropped/2000244801-edc-02.jpg?v=2019.2.9_5.44.36,2018,original
5928,VOLKSWAGEN,JETTA,2.0L S,sedan,11800,43508,cdnblob.carvana.io/2000245612/post-large/normalized/cropped/2000245612-edc-02.jpg?v=2019.3.12_6.30.50,2015,original
5929,NISSAN,SENTRA,SV,sedan,15200,5407,cdnblob.carvana.io/2000240547/post-large/normalized/cropped/2000240547-edc-02.jpg?v=2019.3.19_3.28.22,2018,original
5930,HONDA,CIVIC,EX-T,sedan,16200,44759,cdnblob.carvana.io/2000244344/post-large/normalized/cropped/2000244344-edc-02.jpg?v=2019.2.13_2.58.23,2016,original
5931,HONDA,CIVIC,EX-L,sedan,17700,33429,cdnblob.carvana.io/2000248291/post-large/normalized/cropped/2000248291-edc-02.jpg?v=2019.2.13_16.29.41,2016,original
5932,FORD,FUSION,SE Hybrid,sedan,13800,46459,cdnblob.carvana.io/2000244492/post-large/normalized/cropped/2000244492-edc-02.jpg?v=2019.2.11_15.41.42,2017,original
5933,LEXUS,GS,GS 350,sedan,26700,52724,cdnblob.carvana.io/2000244567/post-large/normalized/cropped/2000244567-edc-02.jpg?v=2019.4.9_16.3.31,2016,original
5934,INFINITI,Q50,3.7,sedan,20600,40388,cdnblob.carvana.io/2000243121/post-large/normalized/cropped/2000243121-edc-02.jpg?v=2019.2.27_22.50.1,2015,original
5935,NISSAN,MAXIMA,Platinum,sedan,28100,11468,cdnblob.carvana.io/2000243253/post-large/normalized/cropped/2000243253-edc-02.jpg?v=2019.2.1_14.43.36,2018,original
5936,TOYOTA,CAMRY,SE,sedan,16900,18781,cdnblob.carvana.io/2000244886/post-large/normalized/cropped/2000244886-edc-02.jpg?v=2019.1.30_20.20.30,2016,original
5937,TOYOTA,COROLLA,LE,sedan,15300,12253,cdnblob.carvana.io/2000244317/post-large/normalized/cropped/2000244317-edc-02.jpg?v=2019.1.30_1.7.37,2018,original
5938,CHEVROLET,MALIBU,LT,sedan,16200,21593,cdnblob.carvana.io/2000240149/post-large/normalized/cropped/2000240149-edc-02.jpg?v=2019.1.30_5.51.17,2018,original
5939,BUICK,REGAL,Sport Touring,sedan,15900,38790,cdnblob.carvana.io/2000240508/post-large/normalized/cropped/2000240508-edc-02.jpg?v=2019.3.19_1.20.13,2017,original
5940,CHEVROLET,MALIBU,LT,sedan,16800,18401,cdnblob.carvana.io/2000235575/post-large/normalized/cropped/2000235575-edc-02.jpg?v=2019.1.30_1.10.27,2018,original
5941,TOYOTA,CAMRY,LE,sedan,18500,18298,cdnblob.carvana.io/2000242244/post-large/normalized/cropped/2000242244-edc-02.jpg?v=2019.2.7_4.43.27,2018,original
5942,BMW,5 SERIES,528i,sedan,22300,42850,cdnblob.carvana.io/2000240621/post-large/normalized/cropped/2000240621-edc-02.jpg?v=2019.2.4_16.36.34,2015,original
5943,SUBARU,LEGACY,2.5i Premium,sedan,15900,43527,cdnblob.carvana.io/2000239411/post-large/normalized/cropped/2000239411-edc-02.jpg?v=2019.2.26_7.38.45,2016,original
5944,AUDI,A3,2.0T Premium Plus,sedan,22400,37988,cdnblob.carvana.io/2000237176/post-large/normalized/cropped/2000237176-edc-02.jpg?v=2019.1.30_17.0.34,2016,original
5945,BMW,3 SERIES,320i,sedan,18800,30914,cdnblob.carvana.io/2000237199/post-large/normalized/cropped/2000237199-edc-02.jpg?v=2019.3.12_22.35.30,2016,original
5946,BMW,3 SERIES,328i,sedan,22200,35812,cdnblob.carvana.io/2000237112/post-large/normalized/cropped/2000237112-edc-02.jpg?v=2019.1.24_4.12.11,2016,original
5947,SCION,IA,IA,sedan,11500,50318,cdnblob.carvana.io/2000237401/post-large/normalized/cropped/2000237401-edc-02.jpg?v=2019.1.30_1.35.20,2016,original
5948,KIA,OPTIMA,LX,sedan,14600,23568,cdnblob.carvana.io/2000234719/post-large/normalized/cropped/2000234719-edc-02.jpg?v=2019.1.19_7.42.37,2017,original
5949,CHEVROLET,MALIBU,LT,sedan,16000,21984,cdnblob.carvana.io/2000234412/post-large/normalized/cropped/2000234412-edc-02.jpg?v=2019.1.19_5.2.12,2018,original
5950,NISSAN,MAXIMA,S (2017.5),sedan,19200,31587,cdnblob.carvana.io/2000238463/post-large/normalized/cropped/2000238463-edc-02.jpg?v=2019.1.19_6.56.55,2017,original
5951,VOLKSWAGEN,JETTA,1.4T S,sedan,13200,22860,cdnblob.carvana.io/2000237228/post-large/normalized/cropped/2000237228-edc-02.jpg?v=2019.1.24_3.0.26,2016,original
5952,CHEVROLET,MALIBU,LT,sedan,16800,12369,cdnblob.carvana.io/2000237612/post-large/normalized/cropped/2000237612-edc-02.jpg?v=2019.1.18_18.25.26,2018,original
5953,CHEVROLET,CRUZE,Premier,sedan,15300,21576,cdnblob.carvana.io/2000234318/post-large/normalized/cropped/2000234318-edc-02.jpg?v=2019.1.22_23.5.3,2018,original
5954,HONDA,CIVIC,EX-L,sedan,16700,50618,cdnblob.carvana.io/2000235420/post-large/normalized/cropped/2000235420-edc-02.jpg?v=2019.2.16_1.59.51,2016,original
5955,KIA,OPTIMA,EX,sedan,13800,42360,cdnblob.carvana.io/2000235096/post-large/normalized/cropped/2000235096-edc-02.jpg?v=2019.1.29_19.4.24,2015,original
5956,HYUNDAI,ELANTRA,Limited,sedan,17200,8684,cdnblob.carvana.io/2000234618/post-large/normalized/cropped/2000234618-edc-02.jpg?v=2019.1.17_7.14.27,2017,original
5957,VOLKSWAGEN,JETTA,1.8T SEL,sedan,16600,13188,cdnblob.carvana.io/2000234153/post-large/normalized/cropped/2000234153-edc-02.jpg?v=2019.2.1_7.1.15,2016,original
5958,CHEVROLET,IMPALA,Premier,sedan,18500,43239,cdnblob.carvana.io/2000236763/post-large/normalized/cropped/2000236763-edc-02.jpg?v=2019.2.1_22.12.32,2017,original
5959,NISSAN,ALTIMA,2.5 S,sedan,14400,34915,cdnblob.carvana.io/2000234871/post-large/normalized/cropped/2000234871-edc-02.jpg?v=2019.3.21_22.10.6,2017,original
5960,KIA,OPTIMA,EX,sedan,14600,25102,cdnblob.carvana.io/2000233852/post-large/normalized/cropped/2000233852-edc-02.jpg?v=2019.1.15_7.42.56,2015,original
5961,LEXUS,ES,ES 300h,sedan,28800,25473,cdnblob.carvana.io/2000233582/post-large/normalized/cropped/2000233582-edc-02.jpg?v=2019.2.8_21.8.40,2016,original
5962,FORD,FIESTA,SE,sedan,7800,70800,cdnblob.carvana.io/2000230282/post-large/normalized/cropped/2000230282-edc-02.jpg?v=2019.2.14_9.14.31,2013,original
5963,HONDA,CIVIC,EX-L,sedan,18800,24447,cdnblob.carvana.io/2000221829/post-large/normalized/cropped/2000221829-edc-02.jpg?v=2019.1.17_15.25.27,2016,original
5964,MERCEDES-BENZ,CLA,CLA 250,sedan,24400,22175,cdnblob.carvana.io/2000231872/post-large/normalized/cropped/2000231872-edc-02.jpg?v=2019.1.10_5.0.18,2018,original
5965,HYUNDAI,SONATA,Limited 2.0T,sedan,17300,49508,cdnblob.carvana.io/2000228882/post-large/normalized/cropped/2000228882-edc-02.jpg?v=2019.4.10_8.56.20,2015,original
5966,HYUNDAI,ACCENT,SE,sedan,10600,43775,cdnblob.carvana.io/2000229427/post-large/normalized/cropped/2000229427-edc-02.jpg?v=2019.2.19_15.35.19,2017,original
5967,LEXUS,IS,IS 250,sedan,21300,26343,cdnblob.carvana.io/2000224457/post-large/normalized/cropped/2000224457-edc-02.jpg?v=2019.1.8_22.49.34,2015,original
5968,TOYOTA,CAMRY,XLE,sedan,19700,28399,cdnblob.carvana.io/2000229817/post-large/normalized/cropped/2000229817-edc-02.jpg?v=2019.1.10_2.9.29,2017,original
5969,INFINITI,Q40,Q40,sedan,19200,28177,cdnblob.carvana.io/2000226256/post-large/normalized/cropped/2000226256-edc-02.jpg?v=2019.1.4_8.3.39,2015,original
5970,HYUNDAI,ELANTRA,SE,sedan,12400,22920,cdnblob.carvana.io/2000227824/post-large/normalized/cropped/2000227824-edc-02.jpg?v=2019.1.10_13.38.48,2016,original
5971,BUICK,LACROSSE,Premium,sedan,23700,24757,cdnblob.carvana.io/2000219505/post-large/normalized/cropped/2000219505-edc-02.jpg?v=2018.12.27_8.15.6,2017,original
5972,NISSAN,SENTRA,SR,sedan,10100,78778,cdnblob.carvana.io/2000225035/post-large/normalized/cropped/2000225035-edc-02.jpg?v=2019.4.2_4.28.24,2014,original
5973,BMW,3 SERIES,328i,sedan,19000,38682,cdnblob.carvana.io/2000224580/post-large/normalized/cropped/2000224580-edc-02.jpg?v=2019.1.3_3.29.40,2015,original
5974,BMW,3 SERIES,328i XDrive,sedan,22000,32296,cdnblob.carvana.io/2000224613/post-large/normalized/cropped/2000224613-edc-02.jpg?v=2018.12.26_14.46.44,2016,original
5975,ACURA,ILX,ILX,sedan,17800,30368,cdnblob.carvana.io/2000223251/post-large/normalized/cropped/2000223251-edc-02.jpg?v=2019.3.22_2.2.14,2016,original
